repayment_id,loan_id,montant,date_paiement,statut_paiement
REP002865,LN00276,54000,2023-08-09,PAID
REP002866,LN00276,54000,2023-09-09,LATE
REP002867,LN00276,54000,2023-10-07,PAID
REP002868,LN00276,54000,2023-11-06,PAID
REP002869,LN00276,54000,2023-11-30,PAID
REP002870,LN00276,54000,2024-01-01,LATE
REP002871,LN00276,54000,2024-02-03,PAID
REP002872,LN00276,54000,2024-03-05,PAID
REP002873,LN00276,54000,2024-04-05,PAID
REP002874,LN00276,54000,2024-05-02,PAID
REP002875,LN00276,54000,2024-06-02,PAID
REP002876,LN00276,54000,2024-06-30,PAID
REP002877,LN00276,54000,2024-07-27,PAID
REP002878,LN00276,54000,2024-08-30,PAID
REP002879,LN00276,54000,2024-09-27,PAID
REP002880,LN00276,54000,2024-11-02,PAID
REP002881,LN00276,54000,2024-11-30,PAID
REP002882,LN00276,54000,2024-12-26,PAID
REP002883,LN00276,54000,2025-01-24,PAID
REP002884,LN00276,54000,2025-03-02,PAID
REP002885,LN00276,54000,2025-03-27,PAID
REP002886,LN00277,56000,2023-05-17,PAID
REP002887,LN00277,56000,2023-06-13,PAID
REP002888,LN00277,56000,2023-07-17,PAID
REP002889,LN00277,56000,2023-08-13,PAID
REP002890,LN00277,56000,2023-09-13,PAID
REP002891,LN00277,56000,2023-10-17,PAID
REP002892,LN00278,55000,2021-11-11,PAID
REP002893,LN00278,55000,2021-12-06,PAID
REP002894,LN00278,55000,2022-01-08,LATE
REP002895,LN00278,55000,2022-02-05,PAID
REP002896,LN00278,55000,2022-03-12,PAID
REP002897,LN00278,55000,2022-04-11,PAID
REP002898,LN00278,55000,2022-05-11,PAID
REP002899,LN00278,55000,2022-06-08,PAID
REP002900,LN00278,55000,2022-07-03,PAID
REP002901,LN00278,55000,2022-08-02,PAID
REP002902,LN00278,55000,2022-09-06,PAID
REP002903,LN00278,55000,2022-10-02,PAID
REP002904,LN00278,55000,2022-11-07,PAID
REP002905,LN00278,55000,2022-12-01,PAID
REP002906,LN00278,55000,2022-12-30,PAID
REP002907,LN00278,55000,2023-02-01,PAID
REP002908,LN00278,55000,2023-02-28,PAID
REP002909,LN00278,55000,2023-04-01,PAID
REP002910,LN00278,55000,2023-04-28,PAID
REP002911,LN00278,55000,2023-05-30,PAID
REP002912,LN00278,55000,2023-07-01,LATE
REP002913,LN00278,55000,2023-07-30,PAID
REP002914,LN00278,55000,2023-08-29,PAID
REP002915,LN00278,55000,2023-09-28,PAID
REP002916,LN00279,10000,2020-08-07,LATE
REP002917,LN00279,10000,2020-09-07,PAID
REP002918,LN00279,10000,2020-10-11,PAID
REP002919,LN00279,10000,2020-11-09,PAID
REP002920,LN00280,131500,2023-04-22,PAID
REP002921,LN00281,46000,2021-05-28,PAID
REP002922,LN00281,46000,2021-06-27,PAID
REP002923,LN00281,46000,2021-07-26,PAID
REP002924,LN00281,46000,2021-08-24,PAID
REP002925,LN00281,46000,2021-09-24,PAID
REP002926,LN00282,384000,2024-06-13,PAID
REP002927,LN00282,384000,2024-07-15,PAID
REP002928,LN00282,384000,2024-08-11,PAID
REP002929,LN00282,384000,2024-09-11,PAID
REP002930,LN00282,384000,2024-10-10,PAID
REP002931,LN00282,384000,2024-11-15,PAID
REP002932,LN00283,65500,2020-04-24,PAID
REP002933,LN00283,65500,2020-05-26,PAID
REP002934,LN00283,65500,2020-06-30,PAID
REP002935,LN00283,65500,2020-07-25,PAID
REP002936,LN00283,65500,2020-08-21,PAID
REP002937,LN00283,65500,2020-09-27,PAID
REP002938,LN00283,65500,2020-10-26,PAID
REP002939,LN00283,65500,2020-11-21,LATE
REP002940,LN00283,65500,2020-12-26,PAID
REP002941,LN00283,65500,2021-01-18,PAID
REP002942,LN00283,65500,2021-02-24,PAID
REP002943,LN00283,65500,2021-03-21,PAID
REP002944,LN00283,65500,2021-04-23,PAID
REP002945,LN00283,65500,2021-05-22,PAID
REP002946,LN00283,65500,2021-06-17,PAID
REP002947,LN00283,65500,2021-07-24,PAID
REP002948,LN00283,65500,2021-08-18,PAID
REP002949,LN00283,65500,2021-09-18,PAID
REP002950,LN00283,65500,2021-10-19,PAID
REP002951,LN00283,65500,2021-11-18,PAID
REP002952,LN00283,65500,2021-12-22,PAID
REP002953,LN00283,65500,2022-01-15,PAID
REP002954,LN00283,65500,2022-02-17,PAID
REP002955,LN00283,65500,2022-03-14,PAID
REP002956,LN00283,65500,2022-04-18,PAID
REP002957,LN00283,65500,2022-05-14,PAID
REP002958,LN00284,28500,2021-02-11,PAID
REP002959,LN00284,28500,2021-03-10,PAID
REP002960,LN00284,28500,2021-04-08,PAID
REP002961,LN00284,28500,2021-05-06,PAID
REP002962,LN00284,28500,2021-06-12,PAID
REP002963,LN00284,28500,2021-07-10,PAID
REP002964,LN00284,28500,2021-08-10,PAID
REP002965,LN00284,28500,2021-09-09,PAID
REP002966,LN00284,28500,2021-10-09,PAID
REP002967,LN00284,28500,2021-11-04,PAID
REP002968,LN00284,28500,2021-12-04,PAID
REP002969,LN00284,28500,2022-01-06,PAID
REP002970,LN00284,28500,2022-02-06,PAID
REP002971,LN00284,28500,2022-03-09,PAID
REP002972,LN00284,28500,2022-04-05,PAID
REP002973,LN00284,28500,2022-05-04,PAID
REP002974,LN00284,28500,2022-06-01,PAID
REP002975,LN00285,150000,2023-02-09,PAID
REP002976,LN00285,150000,2023-03-10,PAID
REP002977,LN00285,150000,2023-04-09,PAID
REP002978,LN00285,150000,2023-05-09,PAID
REP002979,LN00285,150000,2023-06-09,PAID
REP002980,LN00285,150000,2023-07-16,LATE
REP002981,LN00286,23000,2024-01-02,PAID
REP002982,LN00286,23000,2024-01-27,PAID
REP002983,LN00286,23000,2024-03-02,PAID
REP002984,LN00286,23000,2024-03-29,PAID
REP002985,LN00286,23000,2024-05-03,PAID
REP002986,LN00286,23000,2024-05-29,PAID
REP002987,LN00286,23000,2024-06-26,PAID
REP002988,LN00286,23000,2024-07-27,PAID
REP002989,LN00286,23000,2024-08-26,PAID
REP002990,LN00286,23000,2024-09-25,PAID
REP002991,LN00286,23000,2024-10-30,LATE
REP002992,LN00286,23000,2024-11-22,PAID
REP002993,LN00286,23000,2024-12-23,PAID
REP002994,LN00286,23000,2025-01-25,PAID
REP002995,LN00286,23000,2025-02-21,PAID
REP002996,LN00286,23000,2025-03-24,PAID
REP002997,LN00286,23000,2025-04-23,PAID
REP002998,LN00286,23000,2025-05-28,PAID
REP002999,LN00286,23000,2025-06-22,PAID
REP003000,LN00286,23000,2025-07-25,PAID
REP003001,LN00286,23000,2025-08-27,PAID
REP003002,LN00286,23000,2025-09-25,PAID
REP003003,LN00286,23000,2025-10-26,PAID
REP003004,LN00286,23000,2025-11-20,PAID
REP003005,LN00286,23000,2025-12-20,PAID
REP003006,LN00286,23000,2026-01-23,PAID
REP003007,LN00286,23000,2026-02-21,LATE
REP003008,LN00286,23000,2026-03-17,PAID
REP003009,LN00286,23000,2026-04-23,PAID
REP003010,LN00286,23000,2026-05-17,PAID
REP003011,LN00286,23000,2026-06-16,PAID
REP003012,LN00286,23000,2026-07-20,PAID
REP003013,LN00286,23000,2026-08-22,PAID
REP003014,LN00286,23000,2026-09-21,PAID
REP003015,LN00286,23000,2026-10-17,PAID
REP003016,LN00286,23000,2026-11-19,PAID
REP003017,LN00287,86000,2020-08-27,PAID
REP003018,LN00287,86000,2020-09-26,PAID
REP003019,LN00287,86000,2020-10-20,PAID
REP003020,LN00287,86000,2020-11-24,PAID
REP003021,LN00287,86000,2020-12-25,PAID
REP003022,LN00288,26000,2022-09-19,PAID
REP003023,LN00288,26000,2022-10-19,PAID
REP003024,LN00288,26000,2022-11-19,PAID
REP003025,LN00288,26000,2022-12-26,PAID
REP003026,LN00288,26000,2023-01-22,PAID
REP003027,LN00288,26000,2023-02-24,LATE
REP003028,LN00288,26000,2023-03-22,PAID
REP003029,LN00288,26000,2023-04-22,PAID
REP003030,LN00288,26000,2023-05-17,PAID
REP003031,LN00288,26000,2023-06-22,PAID
REP003032,LN00289,27000,2022-05-05,PAID
REP003033,LN00289,27000,2022-06-04,PAID
REP003034,LN00289,27000,2022-06-26,PAID
REP003035,LN00289,27000,2022-07-27,PAID
REP003036,LN00289,27000,2022-08-27,PAID
REP003037,LN00289,27000,2022-09-29,PAID
REP003038,LN00289,27000,2022-10-27,PAID
REP003039,LN00289,27000,2022-11-23,LATE
REP003040,LN00289,27000,2022-12-29,PAID
REP003041,LN00289,27000,2023-01-23,PAID
REP003042,LN00289,27000,2023-02-21,PAID
REP003043,LN00289,27000,2023-03-28,PAID
REP003044,LN00289,27000,2023-04-28,PAID
REP003045,LN00289,27000,2023-05-27,PAID
REP003046,LN00289,27000,2023-06-27,LATE
REP003047,LN00289,27000,2023-07-23,PAID
REP003048,LN00289,27000,2023-08-24,PAID
REP003049,LN00289,27000,2023-09-25,PAID
REP003050,LN00290,78500,2024-02-15,PAID
REP003051,LN00290,78500,2024-03-17,PAID
REP003052,LN00290,78500,2024-04-12,PAID
REP003053,LN00290,78500,2024-05-18,PAID
REP003054,LN00290,78500,2024-06-14,PAID
REP003055,LN00291,106000,2020-02-23,PAID
REP003056,LN00291,106000,2020-03-17,PAID
REP003057,LN00291,106000,2020-04-22,LATE
REP003058,LN00291,106000,2020-05-23,PAID
REP003059,LN00291,106000,2020-06-18,PAID
REP003060,LN00291,106000,2020-07-16,PAID
REP003061,LN00291,106000,2020-08-21,PAID
REP003062,LN00291,106000,2020-09-21,PAID
REP003063,LN00291,106000,2020-10-17,PAID
REP003064,LN00291,106000,2020-11-18,PAID
REP003065,LN00291,106000,2020-12-16,PAID
REP003066,LN00291,106000,2021-01-15,PAID
REP003067,LN00292,119500,2021-10-09,PAID
REP003068,LN00292,119500,2021-11-05,PAID
REP003069,LN00293,117000,2021-04-21,PAID
REP003070,LN00293,117000,2021-05-16,PAID
REP003071,LN00293,117000,2021-06-12,PAID
REP003072,LN00293,117000,2021-07-13,PAID
REP003073,LN00293,117000,2021-08-11,PAID
REP003074,LN00293,117000,2021-09-12,PAID
REP003075,LN00293,117000,2021-10-11,PAID
REP003076,LN00293,117000,2021-11-14,PAID
REP003077,LN00293,117000,2021-12-11,PAID
REP003078,LN00293,117000,2022-01-08,PAID
REP003079,LN00293,117000,2022-02-15,PAID
REP003080,LN00293,117000,2022-03-12,PAID
REP003081,LN00293,117000,2022-04-13,LATE
REP003082,LN00293,117000,2022-05-08,PAID
REP003083,LN00293,117000,2022-06-12,PAID
REP003084,LN00293,117000,2022-07-11,PAID
REP003085,LN00293,117000,2022-08-11,PAID
REP003086,LN00293,117000,2022-09-05,PAID
REP003087,LN00294,65000,2022-02-07,PAID
REP003088,LN00294,65000,2022-03-08,PAID
REP003089,LN00294,65000,2022-04-07,PAID
REP003090,LN00294,65000,2022-05-11,LATE
REP003091,LN00294,65000,2022-06-10,PAID
REP003092,LN00295,40500,2023-11-27,PAID
REP003093,LN00295,40500,2023-12-21,PAID
REP003094,LN00295,40500,2024-01-23,PAID
REP003095,LN00295,40500,2024-02-18,PAID
REP003096,LN00295,40500,2024-03-26,LATE
REP003097,LN00295,40500,2024-04-19,PAID
REP003098,LN00295,40500,2024-05-22,PAID
REP003099,LN00295,40500,2024-06-18,PAID
REP003100,LN00296,54000,2021-11-23,PAID
REP003101,LN00296,54000,2021-12-23,PAID
REP003102,LN00296,54000,2022-01-23,PAID
REP003103,LN00296,54000,2022-02-21,PAID
REP003104,LN00296,54000,2022-03-24,LATE
REP003105,LN00296,54000,2022-04-29,PAID
REP003106,LN00296,54000,2022-05-28,PAID
REP003107,LN00296,54000,2022-06-27,PAID
REP003108,LN00297,135000,2023-08-16,PAID
REP003109,LN00297,135000,2023-09-16,PAID
REP003110,LN00297,135000,2023-10-19,PAID
REP003111,LN00297,135000,2023-11-13,PAID
REP003112,LN00297,135000,2023-12-16,PAID
REP003113,LN00297,135000,2024-01-14,PAID
REP003114,LN00298,51000,2020-07-14,PAID
REP003115,LN00298,51000,2020-08-09,PAID
REP003116,LN00299,78500,2021-08-11,PAID
REP003117,LN00300,139000,2020-03-17,LATE
REP003118,LN00300,139000,2020-04-20,PAID
REP003119,LN00300,139000,2020-05-22,PAID
REP003120,LN00300,139000,2020-06-19,PAID
REP003121,LN00300,139000,2020-07-18,PAID
REP003122,LN00300,139000,2020-08-18,PAID
REP003123,LN00300,139000,2020-09-17,PAID
REP003124,LN00300,139000,2020-10-18,PAID
REP003125,LN00300,139000,2020-11-16,PAID
REP003126,LN00300,139000,2020-12-15,PAID
REP003127,LN00300,139000,2021-01-15,PAID
REP003128,LN00300,139000,2021-02-16,PAID
REP003129,LN00301,12000,2021-01-06,PAID
REP003130,LN00301,12000,2021-02-07,PAID
REP003131,LN00301,12000,2021-03-12,PAID
REP003132,LN00301,12000,2021-04-09,PAID
REP003133,LN00302,80000,2024-05-27,PAID
REP003134,LN00302,80000,2024-06-30,PAID
REP003135,LN00302,80000,2024-07-30,PAID
REP003136,LN00302,80000,2024-08-28,PAID
REP003137,LN00302,80000,2024-09-24,PAID
REP003138,LN00303,25500,2023-10-06,PAID
REP003139,LN00303,25500,2023-11-05,PAID
REP003140,LN00303,25500,2023-12-06,LATE
REP003141,LN00304,11000,2023-01-16,PAID
REP003142,LN00305,63500,2023-02-10,PAID
REP003143,LN00305,63500,2023-03-12,PAID
REP003144,LN00305,63500,2023-04-12,PAID
REP003145,LN00305,63500,2023-05-14,PAID
REP003146,LN00305,63500,2023-06-10,PAID
REP003147,LN00305,63500,2023-07-15,PAID
REP003148,LN00305,63500,2023-08-15,PAID
REP003149,LN00305,63500,2023-09-06,PAID
REP003150,LN00305,63500,2023-10-07,PAID
REP003151,LN00305,63500,2023-11-05,PAID
REP003152,LN00305,63500,2023-12-05,PAID
REP003153,LN00305,63500,2024-01-05,PAID
REP003154,LN00305,63500,2024-02-08,PAID
REP003155,LN00305,63500,2024-03-06,PAID
REP003156,LN00305,63500,2024-04-07,PAID
REP003157,LN00305,63500,2024-05-08,PAID
REP003158,LN00305,63500,2024-06-07,PAID
REP003159,LN00305,63500,2024-07-09,PAID
REP003160,LN00306,37000,2023-08-16,PAID
REP003161,LN00306,37000,2023-09-19,PAID
REP003162,LN00306,37000,2023-10-13,PAID
REP003163,LN00306,37000,2023-11-11,PAID
REP003164,LN00306,37000,2023-12-16,PAID
REP003165,LN00306,37000,2024-01-17,PAID
REP003166,LN00307,94500,2023-02-10,PAID
REP003167,LN00307,94500,2023-03-11,PAID
REP003168,LN00307,94500,2023-04-09,PAID
REP003169,LN00307,94500,2023-05-08,PAID
REP003170,LN00307,94500,2023-06-08,PAID
REP003171,LN00307,94500,2023-07-13,PAID
REP003172,LN00308,25000,2020-01-28,PAID
REP003173,LN00308,25000,2020-03-03,PAID
REP003174,LN00308,25000,2020-03-30,PAID
REP003175,LN00308,25000,2020-04-27,PAID
REP003176,LN00308,25000,2020-06-01,PAID
REP003177,LN00308,25000,2020-06-27,PAID
REP003178,LN00309,334000,2021-10-03,PAID
REP003179,LN00309,334000,2021-11-05,PAID
REP003180,LN00309,334000,2021-12-03,PAID
REP003181,LN00309,334000,2022-01-03,PAID
REP003182,LN00309,334000,2022-02-04,PAID
REP003183,LN00309,334000,2022-03-02,PAID
REP003184,LN00310,28000,2022-05-27,LATE
REP003185,LN00310,28000,2022-06-25,PAID
REP003186,LN00310,28000,2022-07-24,PAID
REP003187,LN00310,28000,2022-08-21,PAID
REP003188,LN00310,28000,2022-09-25,PAID
REP003189,LN00310,28000,2022-10-17,PAID
REP003190,LN00310,28000,2022-11-18,PAID
REP003191,LN00310,28000,2022-12-19,PAID
REP003192,LN00310,28000,2023-01-19,PAID
REP003193,LN00310,28000,2023-02-20,PAID
REP003194,LN00310,28000,2023-03-20,PAID
REP003195,LN00310,28000,2023-04-22,PAID
REP003196,LN00310,28000,2023-05-20,PAID
REP003197,LN00310,28000,2023-06-16,PAID
REP003198,LN00310,28000,2023-07-14,PAID
REP003199,LN00310,28000,2023-08-13,PAID
REP003200,LN00310,28000,2023-09-15,PAID
REP003201,LN00310,28000,2023-10-18,PAID
REP003202,LN00310,28000,2023-11-15,PAID
REP003203,LN00310,28000,2023-12-16,PAID
REP003204,LN00310,28000,2024-01-18,PAID
REP003205,LN00310,28000,2024-02-15,PAID
REP003206,LN00310,28000,2024-03-15,PAID
REP003207,LN00310,28000,2024-04-14,PAID
REP003208,LN00310,28000,2024-05-17,PAID
REP003209,LN00310,28000,2024-06-12,PAID
REP003210,LN00310,28000,2024-07-15,PAID
REP003211,LN00310,28000,2024-08-08,PAID
REP003212,LN00310,28000,2024-09-11,PAID
REP003213,LN00310,28000,2024-10-07,LATE
REP003214,LN00310,28000,2024-11-07,PAID
REP003215,LN00310,28000,2024-12-06,PAID
REP003216,LN00310,28000,2025-01-06,PAID
REP003217,LN00310,28000,2025-02-05,PAID
REP003218,LN00310,28000,2025-03-08,PAID
REP003219,LN00310,28000,2025-04-05,LATE
REP003220,LN00311,60500,2021-04-23,PAID
REP003221,LN00311,60500,2021-05-28,PAID
REP003222,LN00311,60500,2021-06-23,PAID
REP003223,LN00311,60500,2021-07-29,PAID
REP003224,LN00311,60500,2021-08-26,PAID
REP003225,LN00311,60500,2021-09-21,PAID
REP003226,LN00311,60500,2021-10-20,PAID
REP003227,LN00311,60500,2021-11-22,PAID
REP003228,LN00311,60500,2021-12-20,PAID
REP003229,LN00311,60500,2022-01-19,LATE
REP003230,LN00311,60500,2022-02-20,PAID
REP003231,LN00311,60500,2022-03-20,PAID
REP003232,LN00311,60500,2022-04-26,PAID
REP003233,LN00311,60500,2022-05-21,PAID
REP003234,LN00311,60500,2022-06-24,PAID
REP003235,LN00311,60500,2022-07-19,PAID
REP003236,LN00311,60500,2022-08-16,PAID
REP003237,LN00311,60500,2022-09-23,LATE
REP003238,LN00312,29500,2023-09-20,PAID
REP003239,LN00312,29500,2023-10-25,PAID
REP003240,LN00312,29500,2023-11-19,PAID
REP003241,LN00312,29500,2023-12-17,PAID
REP003242,LN00312,29500,2024-01-20,PAID
REP003243,LN00312,29500,2024-02-17,PAID
REP003244,LN00313,48500,2023-08-28,PAID
REP003245,LN00313,48500,2023-10-01,PAID
REP003246,LN00313,48500,2023-10-26,PAID
REP003247,LN00313,48500,2023-11-27,PAID
REP003248,LN00313,48500,2023-12-30,LATE
REP003249,LN00313,48500,2024-01-25,PAID
REP003250,LN00313,48500,2024-02-22,PAID
REP003251,LN00313,48500,2024-03-22,PAID
REP003252,LN00313,48500,2024-04-20,PAID
REP003253,LN00313,48500,2024-05-26,PAID
REP003254,LN00313,48500,2024-06-26,LATE
REP003255,LN00314,17500,2020-12-05,PAID
REP003256,LN00314,17500,2021-01-08,PAID
REP003257,LN00314,17500,2021-02-03,PAID
REP003258,LN00315,45000,2024-03-01,PAID
REP003259,LN00315,45000,2024-04-02,PAID
REP003260,LN00315,45000,2024-04-29,PAID
REP003261,LN00316,49500,2024-07-02,PAID
REP003262,LN00316,49500,2024-07-27,PAID
REP003263,LN00316,49500,2024-08-25,LATE
REP003264,LN00316,49500,2024-09-27,PAID
REP003265,LN00316,49500,2024-10-29,PAID
REP003266,LN00316,49500,2024-11-27,PAID
REP003267,LN00317,57500,2021-08-02,PAID
REP003268,LN00317,57500,2021-08-31,PAID
REP003269,LN00317,57500,2021-09-24,PAID
REP003270,LN00318,166000,2020-02-28,PAID
REP003271,LN00318,166000,2020-03-25,PAID
REP003272,LN00319,280000,2022-09-03,PAID
REP003273,LN00320,221000,2020-12-19,PAID
REP003274,LN00320,221000,2021-01-18,PAID
REP003275,LN00320,221000,2021-02-15,PAID
REP003276,LN00320,221000,2021-03-19,PAID
REP003277,LN00320,221000,2021-04-19,LATE
REP003278,LN00320,221000,2021-05-22,PAID
REP003279,LN00321,52500,2020-05-17,PAID
REP003280,LN00321,52500,2020-06-19,PAID
REP003281,LN00321,52500,2020-07-19,PAID
REP003282,LN00321,52500,2020-08-13,PAID
REP003283,LN00321,52500,2020-09-10,PAID
REP003284,LN00322,3000,2020-09-30,PAID
REP003285,LN00322,3000,2020-11-03,PAID
REP003286,LN00322,3000,2020-12-02,PAID
REP003287,LN00322,3000,2021-01-05,PAID
REP003288,LN00322,3000,2021-01-30,PAID
REP003289,LN00322,3000,2021-02-26,PAID
REP003290,LN00322,3000,2021-03-30,PAID
REP003291,LN00322,3000,2021-05-01,PAID
REP003292,LN00322,3000,2021-06-02,PAID
REP003293,LN00322,3000,2021-06-28,PAID
REP003294,LN00322,3000,2021-07-31,PAID
REP003295,LN00322,3000,2021-08-27,PAID
REP003296,LN00322,3000,2021-10-01,PAID
REP003297,LN00322,3000,2021-10-31,PAID
REP003298,LN00322,3000,2021-11-26,PAID
REP003299,LN00322,3000,2021-12-28,PAID
REP003300,LN00322,3000,2022-01-27,PAID
REP003301,LN00322,3000,2022-02-28,PAID
REP003302,LN00322,3000,2022-03-31,PAID
REP003303,LN00322,3000,2022-04-27,PAID
REP003304,LN00322,3000,2022-05-24,PAID
REP003305,LN00322,3000,2022-06-24,PAID
REP003306,LN00322,3000,2022-07-24,PAID
REP003307,LN00322,3000,2022-08-23,PAID
REP003308,LN00323,72500,2022-03-05,PAID
REP003309,LN00323,72500,2022-04-02,PAID
REP003310,LN00323,72500,2022-04-28,PAID
REP003311,LN00323,72500,2022-05-29,PAID
REP003312,LN00323,72500,2022-06-27,PAID
REP003313,LN00323,72500,2022-08-02,PAID
REP003314,LN00324,166000,2022-01-29,PAID
REP003315,LN00324,166000,2022-03-02,PAID
REP003316,LN00324,166000,2022-03-30,PAID
REP003317,LN00324,166000,2022-04-30,PAID
REP003318,LN00324,166000,2022-05-25,PAID
REP003319,LN00324,166000,2022-06-27,PAID
REP003320,LN00325,145000,2024-03-13,PAID
REP003321,LN00325,145000,2024-04-14,PAID
REP003322,LN00325,145000,2024-05-11,PAID
REP003323,LN00326,32000,2024-01-19,PAID
REP003324,LN00326,32000,2024-02-21,PAID
REP003325,LN00326,32000,2024-03-17,PAID
REP003326,LN00326,32000,2024-04-14,PAID
REP003327,LN00326,32000,2024-05-13,PAID
REP003328,LN00326,32000,2024-06-15,PAID
REP003329,LN00326,32000,2024-07-20,PAID
REP003330,LN00326,32000,2024-08-17,PAID
REP003331,LN00328,64500,2023-01-23,PAID
REP003332,LN00328,64500,2023-02-22,LATE
REP003333,LN00328,64500,2023-03-26,PAID
REP003334,LN00329,131000,2022-03-21,PAID
REP003335,LN00329,131000,2022-04-15,PAID
REP003336,LN00329,131000,2022-05-19,PAID
REP003337,LN00329,131000,2022-06-19,PAID
REP003338,LN00329,131000,2022-07-13,PAID
REP003339,LN00329,131000,2022-08-18,PAID
REP003340,LN00329,131000,2022-09-17,PAID
REP003341,LN00329,131000,2022-10-12,PAID
REP003342,LN00329,131000,2022-11-09,PAID
REP003343,LN00329,131000,2022-12-14,PAID
REP003344,LN00329,131000,2023-01-13,PAID
REP003345,LN00329,131000,2023-02-13,PAID
REP003346,LN00330,14500,2023-10-13,PAID
REP003347,LN00330,14500,2023-11-12,PAID
REP003348,LN00330,14500,2023-12-06,PAID
REP003349,LN00330,14500,2024-01-10,PAID
REP003350,LN00330,14500,2024-02-04,PAID
REP003351,LN00330,14500,2024-03-05,PAID
REP003352,LN00330,14500,2024-04-06,PAID
REP003353,LN00330,14500,2024-05-05,PAID
REP003354,LN00330,14500,2024-06-04,PAID
REP003355,LN00330,14500,2024-07-06,PAID
REP003356,LN00330,14500,2024-08-07,PAID
REP003357,LN00330,14500,2024-09-06,PAID
REP003358,LN00330,14500,2024-10-06,PAID
REP003359,LN00330,14500,2024-11-07,PAID
REP003360,LN00330,14500,2024-11-30,PAID
REP003361,LN00330,14500,2025-01-05,PAID
REP003362,LN00330,14500,2025-02-06,PAID
REP003363,LN00330,14500,2025-03-03,PAID
REP003364,LN00330,14500,2025-03-31,PAID
REP003365,LN00330,14500,2025-05-03,PAID
REP003366,LN00330,14500,2025-05-29,PAID
REP003367,LN00330,14500,2025-07-06,LATE
REP003368,LN00330,14500,2025-07-31,PAID
REP003369,LN00330,14500,2025-08-27,PAID
REP003370,LN00330,14500,2025-09-29,PAID
REP003371,LN00330,14500,2025-10-28,PAID
REP003372,LN00330,14500,2025-11-30,PAID
REP003373,LN00330,14500,2025-12-31,LATE
REP003374,LN00330,14500,2026-01-28,PAID
REP003375,LN00330,14500,2026-03-01,PAID
REP003376,LN00330,14500,2026-03-25,PAID
REP003377,LN00330,14500,2026-04-24,PAID
REP003378,LN00330,14500,2026-05-31,LATE
REP003379,LN00330,14500,2026-06-24,PAID
REP003380,LN00330,14500,2026-07-28,PAID
REP003381,LN00330,14500,2026-08-24,PAID
REP003382,LN00331,13500,2021-11-26,LATE
REP003383,LN00331,13500,2021-12-22,PAID
REP003384,LN00331,13500,2022-01-22,PAID
REP003385,LN00332,103500,2020-04-03,PAID
REP003386,LN00332,103500,2020-05-05,PAID
REP003387,LN00332,103500,2020-06-05,PAID
REP003388,LN00332,103500,2020-07-06,PAID
REP003389,LN00332,103500,2020-08-03,PAID
REP003390,LN00332,103500,2020-09-05,PAID
REP003391,LN00332,103500,2020-10-06,PAID
REP003392,LN00332,103500,2020-10-31,PAID
REP003393,LN00332,103500,2020-11-27,PAID
REP003394,LN00332,103500,2020-12-28,PAID
REP003395,LN00332,103500,2021-01-29,PAID
REP003396,LN00332,103500,2021-03-01,PAID
REP003397,LN00333,19000,2023-01-11,PAID
REP003398,LN00333,19000,2023-02-11,PAID
REP003399,LN00333,19000,2023-03-09,PAID
REP003400,LN00333,19000,2023-04-11,PAID
REP003401,LN00333,19000,2023-05-12,PAID
REP003402,LN00333,19000,2023-06-07,PAID
REP003403,LN00333,19000,2023-07-10,PAID
REP003404,LN00333,19000,2023-08-11,PAID
REP003405,LN00333,19000,2023-09-11,PAID
REP003406,LN00333,19000,2023-10-12,PAID
REP003407,LN00333,19000,2023-11-06,PAID
REP003408,LN00333,19000,2023-12-11,PAID
REP003409,LN00333,19000,2024-01-07,PAID
REP003410,LN00333,19000,2024-02-05,PAID
REP003411,LN00333,19000,2024-03-04,PAID
REP003412,LN00333,19000,2024-04-02,PAID
REP003413,LN00333,19000,2024-05-02,PAID
REP003414,LN00333,19000,2024-06-01,PAID
REP003415,LN00333,19000,2024-07-07,PAID
REP003416,LN00333,19000,2024-08-02,PAID
REP003417,LN00333,19000,2024-09-04,PAID
REP003418,LN00333,19000,2024-10-02,PAID
REP003419,LN00333,19000,2024-11-03,PAID
REP003420,LN00333,19000,2024-12-04,PAID
REP003421,LN00333,19000,2025-01-01,PAID
REP003422,LN00333,19000,2025-01-28,PAID
REP003423,LN00333,19000,2025-03-02,PAID
REP003424,LN00333,19000,2025-03-31,PAID
REP003425,LN00333,19000,2025-04-27,PAID
REP003426,LN00333,19000,2025-06-03,PAID
REP003427,LN00333,19000,2025-06-27,PAID
REP003428,LN00333,19000,2025-07-29,PAID
REP003429,LN00333,19000,2025-09-02,PAID
REP003430,LN00333,19000,2025-09-24,PAID
REP003431,LN00333,19000,2025-10-31,PAID
REP003432,LN00333,19000,2025-11-25,PAID
REP003433,LN00334,50000,2021-04-05,LATE
REP003434,LN00334,50000,2021-05-06,PAID
REP003435,LN00334,50000,2021-06-05,PAID
REP003436,LN00334,50000,2021-06-28,PAID
REP003437,LN00334,50000,2021-07-28,PAID
REP003438,LN00334,50000,2021-08-31,PAID
REP003439,LN00334,50000,2021-10-03,PAID
REP003440,LN00335,116500,2024-01-17,PAID
REP003441,LN00335,116500,2024-02-19,PAID
REP003442,LN00336,8500,2021-04-14,PAID
REP003443,LN00336,8500,2021-05-14,PAID
REP003444,LN00336,8500,2021-06-19,PAID
REP003445,LN00336,8500,2021-07-20,PAID
REP003446,LN00336,8500,2021-08-12,PAID
